Date,Time,No.,PAR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Fm'1,Fm'2,Fm'3,Fm'4,Fm'5,Fm'6,Fm'7,Fm'8,Fm'9,Fm'10,Fm'11,Fm'12,Y(II)1,Y(II)2,Y(II)3,Y(II)4,Y(II)5,Y(II)6,Y(II)7,Y(II)8,Y(II)9,Y(II)10,Y(II)11,Y(II)12
04.04.23,19:10:09,1,0,0.0562,0.065,0.0855,0.0645,0.044,0.0562,0.0357,0.063,0.0538,0.0513,0.042,0.0308,0.1119,0.1295,0.174,0.1593,0.1075,0.151,0.0934,0.1608,0.1315,0.1241,0.1007,0.0767,0.498,0.498,0.508,0.595,0.591,0.628,0.618,0.608,0.591,0.587,0.583,0.599
