Date,Time,No.,PAR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Fm'1,Fm'2,Fm'3,Fm'4,Fm'5,Fm'6,Fm'7,Fm'8,Fm'9,Fm'10,Fm'11,Fm'12,Y(II)1,Y(II)2,Y(II)3,Y(II)4,Y(II)5,Y(II)6,Y(II)7,Y(II)8,Y(II)9,Y(II)10,Y(II)11,Y(II)12
05.04.23,20:19:16,1,0,0.0484,0.0611,0.0684,0.0503,0.0494,0.0323,0.0494,0.0543,0.0582,0.0503,0.0562,0.0582,0.1197,0.15,0.172,0.1168,0.1124,0.0738,0.1237,0.1295,0.1305,0.1227,0.1491,0.1515,0.596,0.593,0.602,0.569,0.561,0.563,0.601,0.581,0.554,0.59,0.623,0.616
