Date,Time,No.,PAR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Fm'1,Fm'2,Fm'3,Fm'4,Fm'5,Fm'6,Fm'7,Fm'8,Fm'9,Fm'10,Fm'11,Fm'12,Y(II)1,Y(II)2,Y(II)3,Y(II)4,Y(II)5,Y(II)6,Y(II)7,Y(II)8,Y(II)9,Y(II)10,Y(II)11,Y(II)12
05.04.23,20:26:51,1,0,0.0591,0.0738,0.0728,0.042,0.043,0.0611,0.0679,0.0587,0.0684,0.0538,0.0582,0.0626,0.1505,0.197,0.1921,0.1065,0.1109,0.1603,0.1867,0.1598,0.1965,0.1334,0.1432,0.1437,0.607,0.625,0.621,0.606,0.612,0.619,0.636,0.633,0.652,0.597,0.594,0.565
