Date,Time,No.,PAR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Fm'1,Fm'2,Fm'3,Fm'4,Fm'5,Fm'6,Fm'7,Fm'8,Fm'9,Fm'10,Fm'11,Fm'12,Y(II)1,Y(II)2,Y(II)3,Y(II)4,Y(II)5,Y(II)6,Y(II)7,Y(II)8,Y(II)9,Y(II)10,Y(II)11,Y(II)12
05.04.23,20:32:51,1,0,0.0699,0.042,0.0401,0.0552,0.0288,0.0445,0.0508,0.0513,0.0709,0.0733,0.0782,0.1012,0.2082,0.1065,0.1002,0.1476,0.0728,0.1251,0.1227,0.1095,0.1593,0.1413,0.1764,0.2654,0.664,0.606,0.6,0.626,0.604,0.645,0.586,0.531,0.555,0.481,0.557,0.619
