Date,Time,No.,PAR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Fm'1,Fm'2,Fm'3,Fm'4,Fm'5,Fm'6,Fm'7,Fm'8,Fm'9,Fm'10,Fm'11,Fm'12,Y(II)1,Y(II)2,Y(II)3,Y(II)4,Y(II)5,Y(II)6,Y(II)7,Y(II)8,Y(II)9,Y(II)10,Y(II)11,Y(II)12
04.04.23,18:58:07,1,0,0.0699,0.0459,0.0567,0.0435,0.0288,0.0665,0.0464,0.0386,0.0503,0.0303,0.0357,0.0459,0.1579,0.1065,0.1373,0.1007,0.0674,0.1618,0.1065,0.086,0.1193,0.0684,0.086,0.1095,0.557,0.569,0.587,0.568,0.572,0.589,0.564,0.551,0.578,0.557,0.585,0.58
